country_iso3,year,country_name,lending_rate_pct,lending_imputed,corporate_tax_rate_pct,corp_tax_imputed,total_tax_rate_pct,total_tax_imputed,electricity_kwh_per_capita,electricity_imputed,lending_rate_pct_z,corporate_tax_rate_pct_z,total_tax_rate_pct_z,electricity_kwh_per_capita_z
USA,2016,United States,3.51166666666667,False,38.923934,False,43.68484774867,False,12806.1977101885,False,-0.4191312100245017,2.708004821294874,-0.06812605732778787,1.6656314495642617
USA,2017,United States,4.09666666666667,False,38.906474,False,43.676499185874,False,12604.1625559233,False,-0.19482742467051337,2.7039788843010273,-0.06906221081782901,1.612622997975806
USA,2018,United States,4.90416666666667,False,25.83858,False,36.318072982563,False,13054.4045353944,False,0.11478848417281227,-0.309223743778676,-0.8941882282850393,1.7307540740189182
USA,2019,United States,5.2825,False,25.886141,False,36.318072982563,True,12678.2540503665,False,0.25985104621086014,-0.2982571006306605,-0.8941882282850393,1.6320625623951415
USA,2020,United States,3.54416666666667,False,25.766571,False,36.318072982563,True,12393.4382563461,False,-0.4066698886159468,-0.32582762104041346,-0.8941882282850393,1.557334754336846
USA,2021,United States,3.25,False,25.754568,False,36.318072982563,True,12556.0915792291,False,-0.5194608234164577,-0.32859527978824543,-0.8941882282850393,1.600010499669895
USA,2022,United States,3.25,True,25.808,False,36.318072982563,True,12968.1628097364,False,-0.5194608234164577,-0.31627489803250447,-0.8941882282850393,1.7081266240779727
USA,2023,United States,3.25,True,25.768,False,36.318072982563,True,12551.2256333524,False,-0.5194608234164577,-0.3254981213861057,-0.8941882282850393,1.598733809692969
USA,2024,United States,3.25,True,25.768,True,36.318072982563,True,12835.2954006884,False,-0.5194608234164577,-0.3254981213861057,-0.8941882282850393,1.673265880927504
VNM,2015,Vietnam,7.1175,False,22.0,False,39.39655719009,False,1615.48958410788,False,0.9634364242015753,-1.1943257612953613,-0.5489870475149594,-1.2705016808275875
VNM,2016,Vietnam,6.96,False,22.0,False,38.063176539087,False,1788.72117786832,False,0.9030469435293478,-1.1943257612953613,-0.6985036745669355,-1.2250504890048632
VNM,2017,Vietnam,7.0675,False,20.0,False,37.821349930425,False,1918.19498532718,False,0.9442651604961062,-1.655486928975433,-0.7256205363808239,-1.1910801333030676
VNM,2018,Vietnam,7.371875,False,20.0,False,37.565706292518,False,2115.35402394159,False,1.0609702283031495,-1.655486928975433,-0.7542867499173703,-1.1393510399597386
VNM,2019,Vietnam,7.7075,False,20.0,False,37.565706292518,True,2290.2681069016,False,1.1896573359261102,-1.655486928975433,-0.7542867499173703,-1.0934584093804383
VNM,2020,Vietnam,7.6475,False,20.0,False,37.565706292518,True,2303.70986644863,False,1.1666518194795477,-1.655486928975433,-0.7542867499173703,-1.0899316624496682
VNM,2021,Vietnam,7.811,False,20.0,False,37.565706292518,True,2403.54540306818,False,1.2293418517964314,-1.655486928975433,-0.7542867499173703,-1.063737571480934
VNM,2022,Vietnam,8.01333333333333,False,20.0,False,37.565706292518,True,2624.40089303185,False,1.3069215655912285,-1.655486928975433,-0.7542867499173703,-1.0057911829409651
VNM,2023,Vietnam,9.323,False,20.0,False,37.565706292518,True,2585.49409663119,False,1.8090808662498166,-1.655486928975433,-0.7542867499173703,-1.01599925312047
VNM,2024,Vietnam,9.323,True,20.0,True,37.565706292518,True,2585.49409663119,True,1.8090808662498166,-1.655486928975433,-0.7542867499173703,-1.01599925312047
