date,temperature_2m_max,temperature_2m_min,precipitation_sum,relative_humidity_2m_max,location,latitude,longitude,data_source,retrieval_date
2020-01-01,27.1,13.8,0.0,82,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-02,27.5,15.1,0.0,84,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-03,26.2,14.6,0.0,90,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-04,26.6,13.8,0.0,86,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-05,27.4,14.1,0.0,80,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-06,29.6,15.1,0.0,79,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-07,30.7,18.4,0.2,87,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-08,26.8,13.9,0.0,69,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-09,25.0,12.1,0.0,73,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-10,25.9,12.2,0.0,64,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-11,29.4,14.6,0.0,76,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-12,31.0,17.8,0.0,82,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-13,27.3,14.8,1.6,86,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-14,24.8,13.6,0.0,77,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-15,24.8,12.1,0.0,75,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-16,23.0,11.4,0.0,73,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-17,24.2,11.4,0.0,83,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-18,26.0,11.6,0.0,76,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-19,27.4,13.1,0.0,72,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-20,28.3,12.8,0.0,75,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-21,28.8,12.9,0.0,80,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-22,29.9,13.6,0.0,70,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-23,29.2,16.4,0.0,76,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-24,30.4,14.9,0.0,71,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-25,29.5,15.4,0.0,66,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-26,31.5,15.3,0.0,72,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-27,32.2,16.1,0.0,71,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-28,27.3,14.6,0.0,73,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-29,26.0,13.9,0.0,79,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-30,26.9,11.9,0.0,75,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-01-31,27.5,13.1,0.0,70,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-01,27.9,13.9,0.0,50,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-02,29.5,15.2,0.0,56,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-03,29.9,15.4,0.0,61,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-04,29.2,15.1,0.0,59,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-05,29.3,14.2,0.0,62,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-06,28.6,15.4,0.0,48,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-07,29.1,14.8,0.0,51,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-08,28.5,15.6,0.0,58,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-09,29.0,15.5,0.0,58,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-10,30.7,15.4,0.0,53,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-11,32.7,18.2,0.0,59,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-12,34.0,21.3,0.0,61,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-13,33.8,20.6,0.0,58,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-14,33.1,18.0,0.0,57,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-15,32.0,16.4,0.0,47,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-16,34.8,18.5,0.0,59,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-17,36.0,20.7,0.0,37,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-18,36.3,19.9,0.0,44,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-19,36.5,20.5,0.0,62,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-20,35.4,19.7,0.0,74,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-21,34.0,18.8,0.0,87,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-22,34.0,19.0,0.0,39,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-23,34.0,18.5,0.0,48,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-24,33.7,19.0,0.0,56,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-25,33.5,18.3,0.0,53,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-26,33.8,18.6,0.0,55,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-27,34.7,20.2,0.0,68,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-28,35.8,20.9,0.0,46,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-02-29,35.4,21.3,0.0,57,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-01,34.2,21.1,0.0,83,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-02,34.7,21.5,0.0,44,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-03,34.4,21.2,0.0,58,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-04,34.7,20.0,0.0,78,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-05,29.9,19.8,0.1,82,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-06,32.1,17.2,0.0,82,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-07,30.3,16.9,0.0,63,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-08,32.9,17.6,0.0,47,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-09,32.8,19.0,0.0,66,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-10,32.9,20.0,0.0,77,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-11,31.9,17.2,0.0,80,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-12,31.0,16.8,0.0,68,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-13,30.1,17.0,0.0,71,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-14,32.0,18.1,0.0,36,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-15,34.0,19.2,0.0,37,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-16,35.3,20.4,0.0,36,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-17,37.2,19.8,0.0,37,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-18,38.5,21.9,0.0,40,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-19,37.6,22.3,0.0,35,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-20,35.5,21.6,0.0,65,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-21,35.3,21.4,0.0,71,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-22,35.7,23.8,0.1,63,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-23,38.8,25.5,0.0,58,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-24,37.9,27.0,0.0,54,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-25,37.6,26.9,0.0,46,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-26,32.9,22.4,0.2,71,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-27,33.4,21.8,0.0,72,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-28,34.7,22.0,0.0,59,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-29,37.0,22.9,0.0,54,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-30,39.2,23.2,0.0,41,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-03-31,40.0,24.0,0.0,58,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-01,37.3,23.9,0.0,69,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-02,38.5,24.6,0.0,60,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-03,39.5,24.9,0.0,49,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-04,40.3,24.1,0.0,52,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-05,40.8,24.9,0.0,53,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-06,40.3,26.5,0.0,44,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-07,39.9,26.0,0.0,51,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-08,38.2,25.5,0.0,58,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-09,38.7,25.4,0.0,74,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-10,40.3,26.2,0.0,60,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-11,42.3,28.1,0.0,34,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-12,43.3,28.2,0.0,37,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-13,42.7,28.8,0.0,42,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-14,43.0,29.4,0.0,34,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-15,42.3,28.8,0.0,37,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-16,43.4,28.9,0.0,40,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-17,42.0,28.4,0.0,49,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-18,42.3,28.8,0.0,50,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-19,41.5,28.5,0.0,49,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-20,41.7,27.8,0.0,49,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-21,40.8,27.5,0.0,62,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-22,42.5,28.9,0.0,49,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-23,42.8,28.5,0.0,49,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-24,41.7,27.6,0.0,55,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-25,40.7,27.0,0.0,66,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-26,39.9,26.9,0.0,68,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-27,39.8,27.0,0.0,70,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-28,42.0,27.1,0.0,67,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-29,42.5,29.0,0.0,53,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-04-30,42.4,30.3,0.0,43,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-01,42.8,28.8,0.0,49,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-02,44.2,27.1,0.0,66,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-03,43.8,27.0,0.0,70,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-04,43.9,28.3,0.0,66,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-05,43.1,29.1,0.0,69,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-06,44.3,27.5,0.0,61,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-07,43.3,27.2,0.0,57,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-08,42.8,28.0,0.0,58,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-09,42.5,28.8,0.0,65,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-10,42.5,27.9,0.0,77,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-11,39.3,28.0,0.0,79,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-12,40.7,28.6,0.0,68,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-13,42.8,28.5,0.0,76,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-14,41.8,29.5,0.0,64,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-15,41.0,29.0,0.0,66,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-16,42.3,29.4,0.0,60,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-17,42.4,29.1,0.0,60,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-18,41.1,28.6,0.0,71,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-19,41.6,28.5,0.0,70,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-20,43.0,29.4,0.0,59,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-21,42.5,29.2,0.0,51,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-22,44.4,28.5,0.0,45,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-23,43.8,28.0,0.0,65,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-24,44.2,27.8,0.0,73,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-25,44.0,27.8,0.0,77,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-26,44.8,27.3,0.0,72,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-27,43.4,28.0,0.0,69,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-28,43.8,29.0,0.0,72,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-29,43.1,29.1,0.1,74,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-30,39.6,29.2,0.2,73,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-05-31,41.1,29.4,0.0,71,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-01,39.2,29.5,0.2,68,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-02,37.6,29.0,0.2,66,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-03,35.8,29.3,0.0,66,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-04,38.3,28.3,1.7,83,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-05,34.3,27.2,0.5,89,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-06,33.4,27.0,4.1,90,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-07,34.1,27.0,4.2,89,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-08,36.0,26.2,37.2,93,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-09,32.5,26.8,3.7,93,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-10,33.7,27.4,5.1,89,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-11,34.2,27.3,1.1,91,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-12,35.0,27.3,2.2,89,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-13,33.6,27.0,11.7,91,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-14,32.7,26.9,10.5,92,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-15,33.2,27.1,2.8,95,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-16,35.7,27.1,0.0,93,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-17,33.2,27.2,0.0,91,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-18,34.0,27.0,0.7,92,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-19,36.3,27.0,0.2,92,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-20,37.0,27.1,0.4,90,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-21,36.5,27.7,3.5,86,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-22,32.0,26.8,2.3,90,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-23,33.8,26.9,0.8,90,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-24,34.1,27.9,6.0,86,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-25,36.3,27.8,1.2,87,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-26,34.8,28.5,0.2,84,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-27,39.0,29.5,0.9,73,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-28,38.3,29.3,0.2,76,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-29,35.6,29.1,2.5,82,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-06-30,33.2,27.5,3.7,90,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-01,33.7,27.0,0.6,91,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-02,34.0,26.7,0.1,92,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-03,35.8,27.4,4.7,89,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-04,34.2,27.6,2.9,94,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-05,30.0,26.6,67.0,93,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-06,30.4,26.6,17.2,93,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-07,32.1,25.5,0.9,91,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-08,31.5,26.5,19.5,93,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-09,33.5,26.5,1.2,93,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-10,33.5,26.5,3.7,91,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-11,33.8,26.3,9.9,91,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-12,32.0,26.2,2.3,92,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-13,31.9,25.8,2.8,93,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-14,32.3,26.6,6.0,93,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-15,31.6,27.2,12.5,95,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-16,31.0,26.0,12.6,96,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-17,31.5,26.5,0.9,94,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-18,31.8,26.4,1.1,93,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-19,33.2,26.5,2.4,93,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-20,34.3,26.1,0.9,91,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-21,34.5,26.0,1.6,91,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-22,34.1,26.4,2.5,89,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-23,34.3,27.1,3.0,87,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-24,32.1,26.8,4.3,94,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-25,30.0,25.7,6.6,96,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-26,31.8,25.8,2.7,97,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-27,32.7,25.8,0.9,95,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-28,34.2,26.1,1.7,91,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
2020-07-29,32.5,27.0,3.0,93,Dholera_SIR_Gujarat,22.25,72.19,IMD_OpenMeteo_Real,2026-04-26
