year_month,hs_code,segment,total_imports_usd_million,hhi_country_concentration,top1_country_share_pct,top3_country_share_pct,num_partner_countries,data_source,retrieval_date,notes
2019-12,8542,ICs,619.9,2811.9,43.08,81.06,37.0,DGFT_TRADESTAT_MEIDB_live_aggregated,2026-05-01,Aggregated from country-level DGFT data; HHI = Σ(share²) × 10000 per US DOJ convention
2020-01,3818,Raw_Materials,12.54,9359.9,96.73,98.88,8.0,DGFT_TRADESTAT_MEIDB_live_aggregated,2026-05-01,Aggregated from country-level DGFT data; HHI = Σ(share²) × 10000 per US DOJ convention
2020-01,8486,Equipment,1.46,2331.6,34.93,73.29,12.0,DGFT_TRADESTAT_MEIDB_live_aggregated,2026-05-01,Aggregated from country-level DGFT data; HHI = Σ(share²) × 10000 per US DOJ convention
2020-01,8541,Devices,159.24,3016.7,51.9,73.25,38.0,DGFT_TRADESTAT_MEIDB_live_aggregated,2026-05-01,Aggregated from country-level DGFT data; HHI = Σ(share²) × 10000 per US DOJ convention
2020-01,8542,ICs,861.94,2524.7,39.48,77.3,34.0,DGFT_TRADESTAT_MEIDB_live_aggregated,2026-05-01,Aggregated from country-level DGFT data; HHI = Σ(share²) × 10000 per US DOJ convention
2020-02,3818,Raw_Materials,7.83,8144.6,90.17,94.51,12.0,DGFT_TRADESTAT_MEIDB_live_aggregated,2026-05-01,Aggregated from country-level DGFT data; HHI = Σ(share²) × 10000 per US DOJ convention
2020-02,8486,Equipment,1.88,5964.8,76.06,94.15,8.0,DGFT_TRADESTAT_MEIDB_live_aggregated,2026-05-01,Aggregated from country-level DGFT data; HHI = Σ(share²) × 10000 per US DOJ convention
2020-02,8541,Devices,170.59,3822.8,59.9,78.11,38.0,DGFT_TRADESTAT_MEIDB_live_aggregated,2026-05-01,Aggregated from country-level DGFT data; HHI = Σ(share²) × 10000 per US DOJ convention
2020-02,8542,ICs,697.2,2271.3,33.1,76.07,39.0,DGFT_TRADESTAT_MEIDB_live_aggregated,2026-05-01,Aggregated from country-level DGFT data; HHI = Σ(share²) × 10000 per US DOJ convention
2020-03,3818,Raw_Materials,5.9,8952.5,94.58,98.31,7.0,DGFT_TRADESTAT_MEIDB_live_aggregated,2026-05-01,Aggregated from country-level DGFT data; HHI = Σ(share²) × 10000 per US DOJ convention
2020-03,8486,Equipment,3.65,2930.9,36.16,89.86,11.0,DGFT_TRADESTAT_MEIDB_live_aggregated,2026-05-01,Aggregated from country-level DGFT data; HHI = Σ(share²) × 10000 per US DOJ convention
2020-03,8541,Devices,126.61,3393.4,55.94,75.21,36.0,DGFT_TRADESTAT_MEIDB_live_aggregated,2026-05-01,Aggregated from country-level DGFT data; HHI = Σ(share²) × 10000 per US DOJ convention
2020-03,8542,ICs,709.49,2512.6,35.33,77.43,39.0,DGFT_TRADESTAT_MEIDB_live_aggregated,2026-05-01,Aggregated from country-level DGFT data; HHI = Σ(share²) × 10000 per US DOJ convention
2020-05,3818,Raw_Materials,6.13,9709.2,98.53,99.67,5.0,DGFT_TRADESTAT_MEIDB_live_aggregated,2026-05-01,Aggregated from country-level DGFT data; HHI = Σ(share²) × 10000 per US DOJ convention
