year_month,fy,year,month,hs_code,segment,flow,total_trade_usd_million,hhi_country_concentration,top1_country_share_pct,top3_country_share_pct,num_partner_countries,data_source,retrieval_date
2021-06,2021-22,2021,6,8542,ICs,Export,25.81,3304.1,54.59,76.75,35,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-07,2021-22,2021,7,3818,Raw_Materials,Export,0.1,4600.0,60.0,100.0,3,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-07,2021-22,2021,7,8486,Equipment,Export,2.28,4949.2,66.67,94.3,11,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-07,2021-22,2021,7,8541,Devices,Export,10.8,1180.9,24.17,53.61,50,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-07,2021-22,2021,7,8542,ICs,Export,35.46,2155.0,40.55,68.22,39,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-08,2021-22,2021,8,8486,Equipment,Export,21.97,4068.6,50.34,95.27,16,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-08,2021-22,2021,8,8541,Devices,Export,16.35,2663.6,48.13,71.56,44,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-08,2021-22,2021,8,8542,ICs,Export,18.29,2500.2,40.79,72.12,42,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-09,2021-22,2021,9,3818,Raw_Materials,Export,0.02,5000.0,50.0,100.0,2,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-09,2021-22,2021,9,8486,Equipment,Export,2.18,4484.1,62.84,89.45,15,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-09,2021-22,2021,9,8541,Devices,Export,10.58,1640.3,34.59,58.6,48,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-09,2021-22,2021,9,8542,ICs,Export,28.14,1931.5,33.08,68.16,38,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-10,2021-22,2021,10,3818,Raw_Materials,Export,0.02,10000.0,100.0,100.0,1,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-10,2021-22,2021,10,8486,Equipment,Export,2.04,4239.2,60.29,91.18,13,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-10,2021-22,2021,10,8541,Devices,Export,13.11,1621.0,28.83,65.52,52,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-10,2021-22,2021,10,8542,ICs,Export,39.6,2229.2,38.36,71.54,48,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-11,2021-22,2021,11,3818,Raw_Materials,Export,0.01,10000.0,100.0,100.0,1,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-11,2021-22,2021,11,8486,Equipment,Export,2.28,4025.5,57.89,88.16,14,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-11,2021-22,2021,11,8541,Devices,Export,11.52,1292.2,23.26,58.68,45,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-11,2021-22,2021,11,8542,ICs,Export,28.81,2282.0,38.11,73.06,43,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-12,2021-22,2021,12,3818,Raw_Materials,Export,0.06,10000.0,100.0,100.0,1,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-12,2021-22,2021,12,8486,Equipment,Export,2.15,3429.5,46.98,87.44,15,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-12,2021-22,2021,12,8541,Devices,Export,15.76,1680.5,29.44,66.56,55,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2021-12,2021-22,2021,12,8542,ICs,Export,32.92,2204.0,37.0,73.69,43,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-01,2021-22,2022,1,8486,Equipment,Export,3.05,2816.3,48.52,76.07,25,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-01,2021-22,2022,1,8541,Devices,Export,12.46,2061.9,41.01,63.48,48,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-01,2021-22,2022,1,8542,ICs,Export,47.4,3313.8,52.95,84.03,38,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-02,2021-22,2022,2,3818,Raw_Materials,Export,0.05,10000.0,100.0,100.0,1,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-02,2021-22,2022,2,8486,Equipment,Export,5.0,2369.1,34.2,79.4,16,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-02,2021-22,2022,2,8541,Devices,Export,10.8,1213.4,22.87,54.35,55,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-02,2021-22,2022,2,8542,ICs,Export,34.31,2423.7,43.84,73.19,40,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-03,2021-22,2022,3,8486,Equipment,Export,10.22,6750.7,81.41,96.77,18,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-03,2021-22,2022,3,8541,Devices,Export,10.96,2003.6,38.05,64.69,48,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-03,2021-22,2022,3,8542,ICs,Export,56.08,2286.2,43.26,66.32,38,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-04,2022-23,2022,4,3818,Raw_Materials,Export,0.05,5200.0,60.0,100.0,2,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-04,2022-23,2022,4,8486,Equipment,Export,2.14,3209.9,41.59,83.64,18,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-04,2022-23,2022,4,8541,Devices,Export,17.64,1478.5,29.48,54.48,47,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-04,2022-23,2022,4,8542,ICs,Export,68.15,2140.3,37.37,69.63,42,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-05,2022-23,2022,5,8486,Equipment,Export,2.21,3451.4,46.15,88.69,12,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-05,2022-23,2022,5,8541,Devices,Export,10.95,1393.7,27.76,58.9,47,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-05,2022-23,2022,5,8542,ICs,Export,17.61,1329.8,27.37,54.29,46,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-06,2022-23,2022,6,3818,Raw_Materials,Export,0.06,10000.0,100.0,100.0,1,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-06,2022-23,2022,6,8486,Equipment,Export,2.48,3067.1,41.13,85.89,14,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-06,2022-23,2022,6,8541,Devices,Export,14.64,4073.1,62.7,76.16,46,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-06,2022-23,2022,6,8542,ICs,Export,44.73,1540.6,23.34,64.97,42,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-07,2022-23,2022,7,8486,Equipment,Export,2.36,2832.9,38.14,80.93,19,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-07,2022-23,2022,7,8541,Devices,Export,33.89,6119.0,77.9,86.69,52,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-07,2022-23,2022,7,8542,ICs,Export,60.88,1650.9,27.87,62.11,51,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-08,2022-23,2022,8,3818,Raw_Materials,Export,0.14,5102.0,57.14,100.0,2,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-08,2022-23,2022,8,8486,Equipment,Export,2.58,2724.3,33.72,88.37,12,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-08,2022-23,2022,8,8541,Devices,Export,59.38,7875.4,88.67,92.99,52,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-08,2022-23,2022,8,8542,ICs,Export,33.05,1875.6,31.77,68.68,39,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-09,2022-23,2022,9,8486,Equipment,Export,2.62,2579.4,33.21,86.26,16,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-09,2022-23,2022,9,8541,Devices,Export,78.92,7903.7,88.81,93.92,53,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-09,2022-23,2022,9,8542,ICs,Export,59.59,4228.6,63.69,80.18,40,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-10,2022-23,2022,10,3818,Raw_Materials,Export,0.19,8060.9,89.47,100.0,3,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-10,2022-23,2022,10,8486,Equipment,Export,2.73,2915.2,39.93,90.84,14,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-10,2022-23,2022,10,8541,Devices,Export,73.22,7958.2,89.14,92.95,45,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-10,2022-23,2022,10,8542,ICs,Export,19.05,1498.4,27.09,59.21,41,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-11,2022-23,2022,11,8486,Equipment,Export,2.08,2961.8,39.42,88.94,12,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-11,2022-23,2022,11,8541,Devices,Export,145.67,9091.6,95.34,96.99,47,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-11,2022-23,2022,11,8542,ICs,Export,17.07,1203.2,27.24,48.15,41,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-12,2022-23,2022,12,8486,Equipment,Export,1.86,2466.2,34.41,82.26,16,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-12,2022-23,2022,12,8541,Devices,Export,170.74,9272.4,96.29,97.62,44,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2022-12,2022-23,2022,12,8542,ICs,Export,21.29,1143.9,26.16,49.13,49,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-01,2022-23,2023,1,8486,Equipment,Export,2.14,2675.3,36.92,85.51,14,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-01,2022-23,2023,1,8541,Devices,Export,165.65,9324.6,96.56,97.61,43,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-01,2022-23,2023,1,8542,ICs,Export,20.35,1404.7,27.91,57.1,35,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-02,2022-23,2023,2,3818,Raw_Materials,Export,0.1,8200.0,90.0,100.0,2,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-02,2022-23,2023,2,8486,Equipment,Export,1.5,2936.9,40.0,87.33,12,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-02,2022-23,2023,2,8541,Devices,Export,152.29,7774.6,88.02,94.44,48,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-02,2022-23,2023,2,8542,ICs,Export,23.58,1369.9,25.87,58.95,46,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-03,2022-23,2023,3,3818,Raw_Materials,Export,0.01,10000.0,100.0,100.0,1,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-03,2022-23,2023,3,8486,Equipment,Export,1.89,3419.0,52.38,87.83,13,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-03,2022-23,2023,3,8541,Devices,Export,190.4,9259.1,96.22,97.31,52,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-03,2022-23,2023,3,8542,ICs,Export,18.9,1083.6,20.79,47.46,44,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-04,2023-24,2023,4,8486,Equipment,Export,1.73,2833.0,44.51,82.08,13,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-04,2023-24,2023,4,8541,Devices,Export,162.01,9014.1,94.93,96.49,50,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-04,2023-24,2023,4,8542,ICs,Export,24.35,1260.7,23.24,52.36,42,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-05,2023-24,2023,5,8486,Equipment,Export,1.49,2828.3,39.6,86.58,11,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-05,2023-24,2023,5,8541,Devices,Export,147.98,9101.0,95.38,97.59,44,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-05,2023-24,2023,5,8542,ICs,Export,23.19,1342.8,22.81,57.14,38,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-06,2023-24,2023,6,3818,Raw_Materials,Export,0.24,9201.4,95.83,100.0,2,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-06,2023-24,2023,6,8486,Equipment,Export,1.63,2857.1,41.1,85.89,12,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-06,2023-24,2023,6,8541,Devices,Export,170.84,9177.4,95.79,97.19,51,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-06,2023-24,2023,6,8542,ICs,Export,16.84,1230.9,23.52,55.05,43,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-07,2023-24,2023,7,3818,Raw_Materials,Export,0.06,10000.0,100.0,100.0,1,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-07,2023-24,2023,7,8486,Equipment,Export,1.65,2409.2,33.94,81.21,11,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-07,2023-24,2023,7,8541,Devices,Export,170.42,9149.9,95.65,97.13,40,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-07,2023-24,2023,7,8542,ICs,Export,15.71,1797.7,36.28,59.77,38,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-08,2023-24,2023,8,3818,Raw_Materials,Export,0.03,5555.6,66.67,100.0,2,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-08,2023-24,2023,8,8486,Equipment,Export,1.49,2468.8,33.56,84.56,14,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-08,2023-24,2023,8,8541,Devices,Export,257.49,9279.2,96.32,98.15,44,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-08,2023-24,2023,8,8542,ICs,Export,12.51,830.4,16.47,40.93,48,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-09,2023-24,2023,9,3818,Raw_Materials,Export,0.08,10000.0,100.0,100.0,1,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-09,2023-24,2023,9,8486,Equipment,Export,1.28,2775.9,36.72,84.38,12,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-09,2023-24,2023,9,8541,Devices,Export,131.78,8303.4,91.07,94.62,51,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-09,2023-24,2023,9,8542,ICs,Export,13.63,833.9,19.0,41.82,40,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-10,2023-24,2023,10,8486,Equipment,Export,1.73,2601.2,41.04,81.5,11,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-10,2023-24,2023,10,8541,Devices,Export,167.43,8070.4,89.7,95.63,47,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-10,2023-24,2023,10,8542,ICs,Export,9.77,848.6,17.2,42.99,47,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-11,2023-24,2023,11,8486,Equipment,Export,2.42,2412.7,35.54,76.86,15,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-11,2023-24,2023,11,8541,Devices,Export,97.42,7798.8,88.19,93.65,46,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-11,2023-24,2023,11,8542,ICs,Export,11.56,1034.9,21.54,47.06,46,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-12,2023-24,2023,12,3818,Raw_Materials,Export,0.01,10000.0,100.0,100.0,1,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-12,2023-24,2023,12,8486,Equipment,Export,1.93,1794.1,25.39,68.39,16,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-12,2023-24,2023,12,8541,Devices,Export,111.15,8737.0,93.44,96.13,47,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2023-12,2023-24,2023,12,8542,ICs,Export,24.57,3570.3,58.45,72.65,50,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-01,2023-24,2024,1,8486,Equipment,Export,1.5,2959.1,36.67,90.67,11,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-01,2023-24,2024,1,8541,Devices,Export,165.07,9173.4,95.77,97.53,45,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-01,2023-24,2024,1,8542,ICs,Export,21.47,2654.8,49.09,65.35,39,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-02,2023-24,2024,2,3818,Raw_Materials,Export,0.01,10000.0,100.0,100.0,1,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-02,2023-24,2024,2,8486,Equipment,Export,1.93,2762.2,44.04,79.79,13,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-02,2023-24,2024,2,8541,Devices,Export,227.34,6901.5,81.58,97.95,45,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-02,2023-24,2024,2,8542,ICs,Export,12.7,1251.5,26.61,52.68,46,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-03,2023-24,2024,3,3818,Raw_Materials,Export,0.21,6916.1,80.95,100.0,2,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-03,2023-24,2024,3,8486,Equipment,Export,2.57,2541.6,36.19,84.82,15,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-03,2023-24,2024,3,8541,Devices,Export,417.63,6742.9,80.33,97.92,50,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-03,2023-24,2024,3,8542,ICs,Export,43.17,4275.6,64.35,78.06,46,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-04,2024-25,2024,4,8486,Equipment,Export,2.07,2331.7,33.33,81.16,14,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-04,2024-25,2024,4,8541,Devices,Export,214.58,8252.4,90.6,97.88,43,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-04,2024-25,2024,4,8542,ICs,Export,11.86,1143.7,23.86,49.24,47,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-05,2024-25,2024,5,8486,Equipment,Export,3.29,2204.8,31.31,76.29,10,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-05,2024-25,2024,5,8541,Devices,Export,120.61,9056.1,95.15,97.02,47,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-05,2024-25,2024,5,8542,ICs,Export,25.21,4150.1,62.87,79.17,45,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-06,2024-25,2024,6,3818,Raw_Materials,Export,0.11,10000.0,100.0,100.0,1,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-06,2024-25,2024,6,8486,Equipment,Export,2.39,3567.0,51.46,93.31,10,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-06,2024-25,2024,6,8541,Devices,Export,159.07,8333.9,91.15,97.15,47,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-06,2024-25,2024,6,8542,ICs,Export,12.81,1533.0,32.94,56.28,45,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-07,2024-25,2024,7,3818,Raw_Materials,Export,0.6,9672.2,98.33,100.0,2,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-07,2024-25,2024,7,8486,Equipment,Export,3.03,2060.7,25.08,71.62,14,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-07,2024-25,2024,7,8541,Devices,Export,111.39,7130.2,83.71,96.22,42,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-07,2024-25,2024,7,8542,ICs,Export,12.19,1584.1,28.88,60.38,38,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-08,2024-25,2024,8,3818,Raw_Materials,Export,0.51,10000.0,100.0,100.0,1,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-08,2024-25,2024,8,8486,Equipment,Export,2.78,2569.0,33.45,85.97,11,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-08,2024-25,2024,8,8541,Devices,Export,80.56,5323.0,69.09,94.45,45,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-08,2024-25,2024,8,8542,ICs,Export,15.59,1626.7,35.34,56.64,45,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-09,2024-25,2024,9,3818,Raw_Materials,Export,0.51,10000.0,100.0,100.0,1,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-09,2024-25,2024,9,8486,Equipment,Export,2.91,2325.6,35.05,80.07,14,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-09,2024-25,2024,9,8541,Devices,Export,66.25,5072.6,69.9,88.23,49,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-09,2024-25,2024,9,8542,ICs,Export,54.44,2970.8,45.54,81.28,40,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-10,2024-25,2024,10,3818,Raw_Materials,Export,0.05,4400.0,60.0,100.0,3,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-10,2024-25,2024,10,8486,Equipment,Export,3.12,2347.8,30.77,82.69,18,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-10,2024-25,2024,10,8541,Devices,Export,73.36,7953.2,89.08,94.38,46,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-10,2024-25,2024,10,8542,ICs,Export,21.0,1325.8,20.33,54.48,40,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-11,2024-25,2024,11,8486,Equipment,Export,2.87,2689.2,39.02,86.41,12,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-11,2024-25,2024,11,8541,Devices,Export,80.46,8096.9,89.86,95.87,44,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-11,2024-25,2024,11,8542,ICs,Export,26.85,2429.8,38.62,76.39,43,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-12,2024-25,2024,12,8486,Equipment,Export,4.68,3491.9,55.13,83.33,16,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-12,2024-25,2024,12,8541,Devices,Export,81.65,7757.9,87.84,95.74,43,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2024-12,2024-25,2024,12,8542,ICs,Export,14.5,1229.1,24.21,52.62,43,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-01,2024-25,2025,1,3818,Raw_Materials,Export,0.09,3333.3,44.44,88.89,4,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-01,2024-25,2025,1,8486,Equipment,Export,4.96,2516.8,32.26,85.48,17,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-01,2024-25,2025,1,8541,Devices,Export,87.01,8955.1,94.61,97.01,44,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-01,2024-25,2025,1,8542,ICs,Export,15.77,1550.2,32.28,59.1,41,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-02,2024-25,2025,2,8486,Equipment,Export,3.4,2427.2,31.76,83.53,12,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-02,2024-25,2025,2,8541,Devices,Export,89.45,8978.5,94.73,96.95,42,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-02,2024-25,2025,2,8542,ICs,Export,18.65,1690.3,30.29,65.68,46,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-03,2024-25,2025,3,8486,Equipment,Export,3.73,2862.3,41.02,89.01,13,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-03,2024-25,2025,3,8541,Devices,Export,137.96,7291.3,84.56,97.72,42,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-03,2024-25,2025,3,8542,ICs,Export,25.08,1666.3,27.99,62.12,40,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-04,2025-26,2025,4,3818,Raw_Materials,Export,0.02,5000.0,50.0,100.0,2,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-04,2025-26,2025,4,8486,Equipment,Export,4.67,2072.1,33.83,70.24,14,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-04,2025-26,2025,4,8541,Devices,Export,231.52,8310.5,90.89,98.76,47,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-04,2025-26,2025,4,8542,ICs,Export,15.91,1275.2,24.07,55.44,42,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-05,2025-26,2025,5,3818,Raw_Materials,Export,0.01,10000.0,100.0,100.0,1,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-05,2025-26,2025,5,8486,Equipment,Export,4.72,2391.7,32.84,81.36,18,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-05,2025-26,2025,5,8541,Devices,Export,219.51,8723.3,93.32,97.75,42,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-05,2025-26,2025,5,8542,ICs,Export,19.92,1739.0,32.68,61.75,43,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-06,2025-26,2025,6,8486,Equipment,Export,6.95,4154.1,59.57,92.66,16,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-06,2025-26,2025,6,8541,Devices,Export,146.94,8135.6,89.94,97.55,43,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-06,2025-26,2025,6,8542,ICs,Export,13.62,1553.8,32.38,59.84,45,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-07,2025-26,2025,7,3818,Raw_Materials,Export,0.01,10000.0,100.0,100.0,1,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-07,2025-26,2025,7,8486,Equipment,Export,5.35,3074.1,48.41,85.05,20,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-07,2025-26,2025,7,8541,Devices,Export,129.02,9354.8,96.71,98.03,45,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-07,2025-26,2025,7,8542,ICs,Export,20.64,1164.0,20.25,51.41,48,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-08,2025-26,2025,8,3818,Raw_Materials,Export,0.01,10000.0,100.0,100.0,1,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-08,2025-26,2025,8,8486,Equipment,Export,4.68,2136.4,33.76,72.22,18,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-08,2025-26,2025,8,8541,Devices,Export,145.04,8493.6,92.0,98.03,39,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-08,2025-26,2025,8,8542,ICs,Export,21.62,2179.0,41.35,68.96,48,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-09,2025-26,2025,9,3818,Raw_Materials,Export,0.02,5000.0,50.0,100.0,2,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-09,2025-26,2025,9,8486,Equipment,Export,3.61,2064.7,26.32,73.68,11,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-09,2025-26,2025,9,8541,Devices,Export,89.7,8837.4,93.99,96.14,49,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-09,2025-26,2025,9,8542,ICs,Export,24.8,1803.6,30.36,68.83,49,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-10,2025-26,2025,10,8486,Equipment,Export,4.2,2359.9,35.48,77.38,9,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-10,2025-26,2025,10,8541,Devices,Export,55.58,8143.0,90.18,94.12,43,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-10,2025-26,2025,10,8542,ICs,Export,17.16,1338.9,23.37,57.46,44,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-11,2025-26,2025,11,3818,Raw_Materials,Export,0.16,8828.1,93.75,100.0,2,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-11,2025-26,2025,11,8486,Equipment,Export,12.22,2195.4,34.45,74.22,17,DGFT_TRADESTAT_MEIDB_real,2026-05-09
2025-11,2025-26,2025,11,8541,Devices,Export,69.04,4293.1,47.51,94.12,55,DGFT_TRADESTAT_MEIDB_real,2026-05-09
